video,frame_idx,true_label,stage1_detected,pred_label,pred_conf,correct_strict,pred_label_operational,correct_operational,operational_nothing_policy_applied,localization_failure,recognition_failure,stage1_latency_ms,roi_crop_ms,preprocess_ms,model_call_ms,postprocess_ms,component_sum_e2e_ms
A.MOV,22,A,True,delete,0.2752726078033447,False,delete,False,False,False,True,14.079447999989725,0.0072050002017931,0.4349800001364201,193.10388599978972,0.0174200004039448,207.6429390005217
A.MOV,23,A,True,B,0.3925937116146087,False,B,False,False,False,True,14.526770999992776,0.0073379997047595,0.4534499998953833,192.4994450000668,0.0182580001819587,207.50526199984165
A.MOV,24,A,True,P,0.272535502910614,False,P,False,False,False,True,14.37599400000522,0.0066890002017316,0.5014210000808816,196.3323500003753,0.0174729998434486,211.23392700050653
A.MOV,25,A,True,P,0.2772265672683716,False,P,False,False,False,True,14.330749000009746,0.007136000022001,0.4927260001750255,193.001398999968,0.0179129997377458,207.84992299991245
A.MOV,26,A,True,B,0.270238995552063,False,B,False,False,False,True,14.285774000001084,0.0075550001383817,0.5080359997009509,192.4685270000737,0.0174739998328732,207.28736599974687
A.MOV,27,A,True,B,0.7776841521263123,False,B,False,False,False,True,14.42969199999311,0.0067519999902287,0.4962539996995474,199.7209139999541,0.0170150001395086,214.6706269997765
A.MOV,28,A,True,B,0.5866302251815796,False,B,False,False,False,True,14.352408999997124,0.0065009999161702,0.455208999937895,218.87225999989823,0.0181750001502223,233.70455399989964
A.MOV,29,A,True,B,0.6185929775238037,False,B,False,False,False,True,14.35804300001564,0.007749999895168,0.7913600002211751,193.25176999973337,0.0213510002140537,208.4302740000794
A.MOV,30,A,True,B,0.5128185749053955,False,B,False,False,False,True,14.120252999987317,0.0068110002757748,0.8012120001694711,199.348486999952,0.0192649999917193,214.29602800037628
A.MOV,31,A,True,B,0.544219970703125,False,B,False,False,False,True,13.97682800001121,0.0078429998211504,0.7748409998384886,194.77022099999888,0.0261779996435507,209.55591099931328
A.MOV,32,A,True,B,0.4975136816501617,False,B,False,False,False,True,13.955295000016577,0.0068109998210275,0.4475249997994979,191.8258420000712,0.0176949997694464,206.25316799947768
A.MOV,33,A,True,U,0.250289648771286,False,U,False,False,False,True,14.220359999995935,0.0069880002229183,0.4447759997674438,192.35881600025093,0.0191469998753746,207.05008700011263
A.MOV,34,A,True,nothing,0.953236162662506,False,nothing,False,False,False,True,14.092629000003852,0.0066429997787054,0.4385859997455554,192.48456200011788,0.0253449998126598,207.04776499945865
A.MOV,35,A,True,nothing,0.9968947172164916,False,nothing,False,False,False,True,14.271559000007985,0.0083159998212067,0.7896150000306079,195.8004319999418,0.0172979998751543,210.8872199996768
A.MOV,36,A,True,nothing,0.9891453981399536,False,nothing,False,False,False,True,13.950584000014032,0.0060320003285596,0.4360350003480562,190.7650049997756,0.0164409998433257,205.1740970003096
A.MOV,37,A,True,N,0.2458702176809311,False,N,False,False,False,True,13.989836999996896,0.0073109999902953,0.7342989997596305,191.33727799999176,0.0174089996107795,206.08613399934936
A.MOV,38,A,True,N,0.4235670268535614,False,N,False,False,False,True,14.069365000011658,0.0060070001381973,0.6944179999663902,193.8280969998232,0.0181000000338826,208.6159869999733
A.MOV,39,A,True,N,0.5347891449928284,False,N,False,False,False,True,14.201237999998284,0.0069890002123429,0.4372280000097817,192.1880529998816,0.017346999811707,206.8508549999137
A.MOV,40,A,True,X,0.478471040725708,False,X,False,False,False,True,13.88012099999969,0.0066590000642463,0.419676000092295,193.16755599993485,0.0181469999915862,207.4921590000827
A.MOV,41,A,True,N,0.6923760175704956,False,N,False,False,False,True,13.94836400001509,0.007475000074919,0.4403930001899425,193.1516099998589,0.017028999991453,207.56487100013032
A.MOV,42,A,True,X,0.2715348303318023,False,X,False,False,False,True,13.986692999992556,0.0065399999584769,0.4231309999340737,191.7298389998905,0.017894999928103,206.1640979997037
A.MOV,43,A,True,B,0.2657151222229004,False,B,False,False,False,True,14.040856999997686,0.0082350002230668,0.4533490000540041,195.64889499997665,0.0171450001289485,210.16848100038032
A.MOV,44,A,True,N,0.2732709348201751,False,N,False,False,False,True,14.007644000002983,0.0060090001170465,0.7766600001559709,192.56114700010585,0.017447000118409,207.36890700050023
A.MOV,45,A,True,N,0.6313997507095337,False,N,False,False,False,True,14.039785000022675,0.0068419999479374,0.7563429999208893,196.5999680001005,0.0174039996636565,211.42034199965565
A.MOV,46,A,True,N,0.4144520759582519,False,N,False,False,False,True,14.01190300001076,0.007610000011482,0.4928510002173425,206.0364090002622,0.0210619996323657,220.56983500013416
A.MOV,47,A,True,N,0.546899676322937,False,N,False,False,False,True,13.990742000004277,0.008042999979807,0.7715140000073006,194.78682699991623,0.0174100000549515,209.57453599996256
A.MOV,48,A,True,X,0.3447238802909851,False,X,False,False,False,True,14.029274000023406,0.0085030001173436,0.479549999909068,194.8974030001409,0.01699299991742,209.4317230001081
A.MOV,49,A,True,B,0.4599341452121734,False,B,False,False,False,True,14.128112999998166,0.0063150000642053,0.4424609996931394,195.96476399965468,0.019438999970589,210.5610919993808
A.MOV,50,A,True,B,0.3328314125537872,False,B,False,False,False,True,14.260758000006035,0.0076559999797609,0.7945719999042922,197.78579000012544,0.0171849997059325,212.86596099972144
A.MOV,51,A,True,B,0.4030127823352813,False,B,False,False,False,True,14.066143999997394,0.0080509998952038,0.765784999657626,196.6887509997832,0.0182549997589376,211.5469859990924
A.MOV,52,A,True,B,0.2235111594200134,False,B,False,False,False,True,14.095168000011428,0.0081550001596042,0.7883769999352808,217.2607979996428,0.0188940002772142,232.1713920000264
A.MOV,53,A,True,X,0.4275636076927185,False,X,False,False,False,True,14.026381999997284,0.0080929999057843,0.7959980002851808,196.1347120000028,0.0213230000554176,210.98650800024643
A.MOV,54,A,True,X,0.4974586367607116,False,X,False,False,False,True,13.995485000009468,0.0075890002335654,0.9055099999386584,189.1014350003388,0.0173050002558738,204.0273240007764
A.MOV,55,A,True,X,0.4150567054748535,False,X,False,False,False,True,14.106100999981663,0.0100450001809804,0.773057000060362,195.0250029999552,0.0190749997273087,209.9332809999055
A.MOV,56,A,True,X,0.4192245304584503,False,X,False,False,False,True,13.924948000010318,0.0062879998949938,0.7775369999762916,192.3190430002251,0.0176089997694361,207.0454249998761
A.MOV,57,A,True,X,0.4442245364189148,False,X,False,False,False,True,13.979936999987784,0.0082360002124914,0.739432000045781,190.22708199963745,0.0170449998222466,204.97173199970567
A.MOV,58,A,True,X,0.7275275588035583,False,X,False,False,False,True,14.181817999997293,0.0063219999901775,0.7293730000128562,192.5310960000388,0.0173040002664492,207.4659130003056
A.MOV,59,A,True,X,0.6116647124290466,False,X,False,False,False,True,14.182247999997344,0.0067099999796482,0.755359999857319,192.20935500015912,0.0173910002558841,207.1710640002493
A.MOV,60,A,True,X,0.5067970156669617,False,X,False,False,False,True,14.36196800000289,0.0091630004135367,0.7636850000380946,192.89807199993447,0.0181330001396418,208.05102100052864
A.MOV,61,A,True,X,0.7149070501327515,False,X,False,False,False,True,14.242358999979388,0.0072329999056819,0.7363599997916026,193.5129230000712,0.017004000255838,208.51587900000368
A.MOV,62,A,True,X,0.7661892771720886,False,X,False,False,False,True,13.943437999984098,0.0062570002228312,0.7037420000415295,191.35108299997228,0.0184049999916169,206.02292500021235
A.MOV,63,A,True,X,0.6587872505187988,False,X,False,False,False,True,14.090604000017493,0.006604000191146,0.7705890002398519,190.84517300007064,0.0177319998329039,205.73070200035204
A.MOV,64,A,True,X,0.7800614833831787,False,X,False,False,False,True,13.942237999998495,0.0080390000221086,0.7606240001223341,193.50087900011204,0.0169859999914478,208.2287660002464
A.MOV,65,A,True,X,0.5558307766914368,False,X,False,False,False,True,14.046654000026138,0.0078880002547521,0.7767160000184958,193.8464410000052,0.016227000287472,208.693926000592
A.MOV,66,A,True,X,0.6049668192863464,False,X,False,False,False,True,14.33387299999822,0.0058529999478196,0.7451899996340217,192.43885800005955,0.0171609999597421,207.54093499959936
A.MOV,67,A,True,X,0.5833121538162231,False,X,False,False,False,True,14.01834399999302,0.0074409999797353,0.7745650000288151,191.0859199997504,0.0184320001608284,205.9047019999128
A.MOV,68,A,True,X,0.5198944211006165,False,X,False,False,False,True,13.97672899997815,0.0065640001594147,0.7540039996456471,198.82148099986807,0.0179640001078951,213.5767419997592
A.MOV,69,A,True,X,0.4656766653060913,False,X,False,False,False,True,14.14442799998028,0.0076540000009117,0.7746310002403334,217.36909199989896,0.0173670000549464,232.31317200017543
A.MOV,70,A,True,X,0.5383908152580261,False,X,False,False,False,True,14.00009299999283,0.0070780001806269,0.759924000249157,197.39371400009983,0.0189849997696001,212.17979400029208
A.MOV,71,A,True,X,0.4513948559761047,False,X,False,False,False,True,14.003196000004436,0.0088020001385302,0.7960880002428894,195.2801850002288,0.0175860000126704,210.1058570006273
A.MOV,72,A,True,X,0.5353685617446899,False,X,False,False,False,True,14.864504000001943,0.0076769997576775,0.7562379996670643,191.6054759999497,0.0174589999915042,207.2513539993679
A.MOV,73,A,True,X,0.5728822946548462,False,X,False,False,False,True,15.906712000003154,0.006719000339217,0.7804500000929693,193.49520800005848,0.017801000012696,210.2068900005065
A.MOV,74,A,True,X,0.7154378294944763,False,X,False,False,False,True,14.05501900001127,0.0061089999690011,0.7419369999297487,194.6229629998016,0.0165480000759998,209.44257599978755
A.MOV,75,A,True,X,0.6356713771820068,False,X,False,False,False,True,14.0185269999904,0.0071429999479732,0.7541989998571808,193.8632379997216,0.0166579998222005,208.65976499933936
A.MOV,76,A,True,X,0.6423500180244446,False,X,False,False,False,True,13.853087000001096,0.0059839999266841,0.477836000300158,190.90221599981305,0.0181160003194236,205.2572390003604
A.MOV,77,A,True,X,0.6697208881378174,False,X,False,False,False,True,14.0278789999968,0.0062420003814622,0.5159679999451328,191.5889150000112,0.0186659999599214,206.1576700002945
A.MOV,78,A,True,X,0.6208666563034058,False,X,False,False,False,True,13.958652000013672,0.005702000180463,0.4316950003158126,195.1061529998697,0.0200109998331754,209.5222130002128
A.MOV,79,A,True,X,0.5666410326957703,False,X,False,False,False,True,13.995991000001595,0.0064329997258028,0.4650009996112203,193.5980709999967,0.0186970000868313,208.08419299942216
A.MOV,80,A,True,X,0.6121109127998352,False,X,False,False,False,True,13.93857300001855,0.0060569996094272,0.4376609999781067,192.0649499998035,0.0181390000761894,206.46537999948572
A.MOV,81,A,True,X,0.5721331238746643,False,X,False,False,False,True,14.104720000005956,0.0074859999585896,0.786136999977316,192.0048429997223,0.0199050000446732,206.92309099970885
A.MOV,82,A,True,X,0.7908225059509277,False,X,False,False,False,True,14.068928999989794,0.006031000339135,0.4519389999586565,192.0506709998336,0.0185059998329961,206.5960759999541
A.MOV,83,A,True,X,0.8041365742683411,False,X,False,False,False,True,13.980708999980608,0.0078100001701386,0.453743999969447,191.2165950002418,0.0171469996530504,205.67600500001504
A.MOV,84,A,True,X,0.8281601667404175,False,X,False,False,False,True,13.889198000015313,0.0069900002017675,0.7605949999742734,190.95152599993528,0.0183219999598804,205.6266310000865
A.MOV,85,A,True,X,0.7431188821792603,False,X,False,False,False,True,14.10440600000129,0.0077869999586255,0.7500520000576216,193.493928999942,0.0170230000549054,208.37319700001444
A.MOV,86,A,True,X,0.603615939617157,False,X,False,False,False,True,13.975676000001158,0.0060620000112976,0.7604209999954037,192.71813499972268,0.0170220000654808,207.477315999796
A.MOV,87,A,True,X,0.7004610896110535,False,X,False,False,False,True,14.0062640000167,0.0065070003074652,0.7551069998044113,195.15937699998176,0.0184109999281645,209.9456660000385
A.MOV,88,A,True,X,0.8747977614402771,False,X,False,False,False,True,13.96488800000384,0.0064040000324894,0.7329670002036437,193.4521410003072,0.0175329996636719,208.1739330002108
A.MOV,89,A,True,X,0.7828895449638367,False,X,False,False,False,True,13.95907200000579,0.0075130001278012,0.7900000000518048,191.92047800015644,0.0172830000337853,206.6943460003756
A.MOV,90,A,True,X,0.7771509289741516,False,X,False,False,False,True,14.419126000007054,0.0062399999478657,0.4606790002981142,193.9292040001419,0.020978000065952,208.8362270004609
A.MOV,91,A,True,X,0.8032110929489136,False,X,False,False,False,True,14.233507000000143,0.0066259999584872,0.4872529998465325,191.9834299997092,0.0188829999387962,206.72969899945315
A.MOV,92,A,True,X,0.8881157040596008,False,X,False,False,False,True,14.103038000001789,0.0062199997046263,0.4506550003497978,191.01017299999512,0.0354609996975341,205.60554699974887
A.MOV,93,A,True,X,0.8263159990310669,False,X,False,False,False,True,13.972064999990153,0.0071419999585486,0.4512470000008761,190.258200000244,0.0202910000552947,204.70894500024883
A.MOV,94,A,True,X,0.8272548913955688,False,X,False,False,False,True,14.01400400001762,0.0065809999796329,0.4550609996840649,193.54624199968384,0.0178230002347845,208.03971099959995
A.MOV,95,A,True,X,0.7604767680168152,False,X,False,False,False,True,13.986506999998484,0.0061460000324586,0.442557000042143,193.15529400000744,0.0181909999810159,207.60869500006152
A.MOV,96,A,True,X,0.817716121673584,False,X,False,False,False,True,14.034528999985696,0.0084289999904285,0.8030879998841556,192.41159700004573,0.0241449997702147,207.28178799967623
A.MOV,97,A,True,X,0.7607718110084534,False,X,False,False,False,True,14.05412299999398,0.0066200000219396,0.5020869998588751,191.1948160000065,0.019126000097458,205.7767719999788
A.MOV,98,A,True,X,0.8745236396789551,False,X,False,False,False,True,14.084702000019432,0.0074690001383714,0.766765999742347,193.4569059999376,0.0182879998646967,208.33413099970244
A.MOV,99,A,True,X,0.803532063961029,False,X,False,False,False,True,13.93696299999192,0.0064769997152325,0.7730809998065524,194.4273350000003,0.0187089999599265,209.162564999474
A.MOV,100,A,True,X,0.8991103768348694,False,X,False,False,False,True,13.948510999995278,0.0066160000642412,0.7215269997686846,192.1350110001185,0.0186120000762457,206.830277000023
A.MOV,101,A,True,X,0.8216255903244019,False,X,False,False,False,True,14.436681999995926,0.0084549997154681,0.8016009996936191,192.0453259999704,0.0184159998752875,207.31047999925067
A.MOV,102,A,True,X,0.8429572582244873,False,X,False,False,False,True,14.18450299999563,0.0081390003288106,0.4712940003628318,195.0023669996881,0.0210250000236555,209.68732800039905
A.MOV,103,A,True,X,0.8222135901451111,False,X,False,False,False,True,14.102432000015597,0.006931999905646,0.4640760002985189,192.205192000074,0.020444999790925,206.7990770000847
A.MOV,104,A,True,X,0.8561595678329468,False,X,False,False,False,True,13.970923000016455,0.006398999630619,0.4833640000470041,199.1187779999564,0.0201500001821841,213.59961399983263
A.MOV,105,A,True,X,0.4465693235397339,False,X,False,False,False,True,14.263470999992478,0.006518999725813,0.4502009996940614,192.93414300000225,0.0196980004147917,207.67403199982937
A.MOV,106,A,True,X,0.7634007930755615,False,X,False,False,False,True,14.386080000008404,0.0079260003076342,0.5033480001657153,196.65979899991729,0.0208710002880252,211.57802400068704
A.MOV,107,A,True,X,0.6665555834770203,False,X,False,False,False,True,13.80692099999692,0.0080770000749907,0.5170230001567688,195.19103699985865,0.0193900000340363,209.5424480001213
A.MOV,108,A,True,X,0.6380801796913147,False,X,False,False,False,True,13.813838999993775,0.0066820002757594,0.4463049999685609,190.7674869999028,0.0203179997697589,205.0546309999106
A.MOV,109,A,True,X,0.5707224011421204,False,X,False,False,False,True,14.151961999999685,0.0072689999797148,0.4433549997884256,197.00376899982075,0.0199890000658342,211.6263439996544
A.MOV,110,A,True,X,0.5260032415390015,False,X,False,False,False,True,14.153054000018985,0.0060359998315107,0.5095709998386155,210.1529289998325,0.0175569998646096,224.83914699938623
A.MOV,111,A,True,X,0.4949989020824432,False,X,False,False,False,True,13.839458999996168,0.0090879998424497,0.790928999776952,193.09248500030665,0.0170960001923958,207.7490570001146
A.MOV,112,A,True,X,0.6904681324958801,False,X,False,False,False,True,14.154198999989376,0.0061640002968488,0.7620619999215705,195.31861999985267,0.017675999970379,210.25872100003085
A.MOV,113,A,True,X,0.6179659366607666,False,X,False,False,False,True,14.18023799999446,0.0077670001701335,0.4823489998670993,191.64598399993332,0.017786000171327,206.3341240001364
A.MOV,114,A,True,X,0.7334861159324646,False,X,False,False,False,True,14.116662000020597,0.0059109997891937,0.4620350000550388,191.4854970000306,0.0180129995897004,206.08811799948512
A.MOV,115,A,True,X,0.5613706111907959,False,X,False,False,False,True,14.076208000005863,0.0067940000008093,0.4675989998759178,192.78374299983625,0.0190959999599726,207.3534399996788
A.MOV,116,A,True,X,0.5456175804138184,False,X,False,False,False,True,14.196259000016198,0.007506000201829,0.8010699998521886,192.648162000296,0.0198440002350253,207.67284100060124
A.MOV,117,A,True,X,0.7319040894508362,False,X,False,False,False,True,14.095702000020085,0.0068469998950604,0.5036460001974774,190.9469150000405,0.0181790001079207,205.571289000261
A.MOV,118,A,True,X,0.7218518257141113,False,X,False,False,False,True,14.350267999986954,0.0059540002439462,0.4485949998525029,189.82935399981216,0.0173190001078182,204.65149000000332
A.MOV,119,A,True,X,0.7285149693489075,False,X,False,False,False,True,14.187956999990092,0.0082380001913406,0.881619000210776,196.3728720002109,0.0207269999918935,211.47141300059505
A.MOV,120,A,True,X,0.5259035229682922,False,X,False,False,False,True,14.399988999997504,0.0071839999691292,0.7810020001670637,193.43700599984004,0.0178199998117634,208.6430009997855
A.MOV,121,A,True,X,0.7292318344116211,False,X,False,False,False,True,14.785743999993883,0.0066669999796431,0.4757729998345894,202.7235840000685,0.0195699999494536,218.01133799982608
A.MOV,122,A,True,X,0.8560092449188232,False,X,False,False,False,True,14.151698999995688,0.0065270000959571,0.4996889997528342,205.05869699991308,0.0203750000764557,219.736986999834
A.MOV,123,A,True,X,0.8821203112602234,False,X,False,False,False,True,14.16318299999375,0.0077569998211401,0.7773939996695844,190.24032200013608,0.0180500001079053,205.20670599972848
A.MOV,124,A,True,X,0.8237560987472534,False,X,False,False,False,True,14.14074100000562,0.0065710000853869,0.4577310000968282,191.91924599999768,0.0198170000658137,206.5441060002513
A.MOV,125,A,True,X,0.8023509383201599,False,X,False,False,False,True,14.107905999992454,0.007177000043157,0.5295030000525003,190.526052000223,0.0195510001503862,205.1901890004615
A.MOV,126,A,True,X,0.7951120138168335,False,X,False,False,False,True,14.58096999999725,0.0060420002228056,0.4497130003073835,193.9285980001841,0.0199729997802933,208.98529600049187
A.MOV,127,A,True,X,0.750876247882843,False,X,False,False,False,True,15.260764999993626,0.0078399998528766,0.509090999912587,195.4910310000741,0.0193690002561197,211.28809600008933
A.MOV,128,A,True,X,0.7728385925292969,False,X,False,False,False,True,14.216046999990796,0.005593000423687,0.7320899999285757,193.2241350000368,0.0205960000130289,208.19846100039285
A.MOV,129,A,True,X,0.7624347805976868,False,X,False,False,False,True,14.015882999984797,0.006265000138228,0.7562069999949017,199.44970599999576,0.0176819999069266,214.24574300002064
A.MOV,130,A,True,X,0.758000373840332,False,X,False,False,False,True,14.100611000003482,0.0057990000641439,0.7339829999182257,191.0512399999789,0.0162679998538806,205.9079009998186
A.MOV,131,A,True,X,0.745355486869812,False,X,False,False,False,True,14.072462999990876,0.0062749995777267,0.7666910000807547,195.624831999794,0.0171310002770042,210.4873919997204
A.MOV,132,A,True,X,0.5937776565551758,False,X,False,False,False,True,13.904515000007224,0.0052760001381102,0.7461279997187376,201.874663000126,0.0166079998962231,216.5471899998863
B.MOV,0,B,True,X,0.7264580130577087,False,X,False,False,False,True,14.956157999989728,0.0099330000011832,0.8928499996727624,198.5996969997359,0.0194280000869184,214.4780659994865
B.MOV,1,B,True,X,0.7397683262825012,False,X,False,False,False,True,14.261004000019284,0.0087500002337037,0.8850230001371528,195.1543679997485,0.0199940000129572,210.3291390001516
B.MOV,2,B,True,X,0.8407751321792603,False,X,False,False,False,True,13.993687999999338,0.0073070000325969,0.8244320001722372,193.1195019997176,0.0199040000552486,207.96483299997703
B.MOV,3,B,True,X,0.6980544924736023,False,X,False,False,False,True,14.08167400001048,0.0066540001171233,0.828632999855472,190.3359829998408,0.0210729999707837,205.27401699979464
B.MOV,4,B,True,X,0.4961211681365967,False,X,False,False,False,True,14.365225999995346,0.0066089996835216,0.876792999861209,195.41728900003363,0.0198940001610026,210.6858109997347
B.MOV,5,B,True,delete,0.3952990472316742,False,delete,False,False,False,True,14.067898999996942,0.0084420003076957,0.8965259999058617,197.8539199999432,0.0214130000131262,212.8482000001668
B.MOV,6,B,True,M,0.4135565459728241,False,M,False,False,False,True,13.86043200000131,0.007600000117236,0.8795389999249892,201.6724999998587,0.0218819996007368,216.44195299950297
B.MOV,7,B,True,M,0.8212699890136719,False,M,False,False,False,True,14.0244179999911,0.0064519999796175,0.8988999998109648,196.6117359997952,0.0211609999496431,211.56266699952653
B.MOV,8,B,True,M,0.2942953705787658,False,M,False,False,False,True,14.037126999994598,0.0062429999161395,0.9147669998128548,195.4836949998935,0.0202920000447193,210.4621239996618
B.MOV,9,B,True,N,0.6420323848724365,False,N,False,False,False,True,14.274199999988468,0.0088930000856635,0.8984060000329919,197.6093150001361,0.0219440003093041,212.8127580005525
B.MOV,10,B,True,N,0.9700199961662292,False,N,False,False,False,True,14.003994000006514,0.0114300000859657,0.9861720000117202,193.95276500017644,0.0214640003832755,208.97582500066392
B.MOV,11,B,True,N,0.7230091691017151,False,N,False,False,False,True,14.030453999993142,0.0071649997153144,0.8930170001804072,195.8779990000039,0.0217480001083458,210.83038300000112
B.MOV,12,B,True,X,0.9644445180892944,False,X,False,False,False,True,13.942279999980656,0.0073189999056921,1.0588279997136851,224.60805599985176,0.0229239999498531,239.63940699940167
B.MOV,13,B,True,X,0.9740066528320312,False,X,False,False,False,True,13.993980999998712,0.0163099998644611,1.0428279997540812,201.64693200013065,0.021012999695813,216.7210639994437
B.MOV,14,B,True,X,0.834223747253418,False,X,False,False,False,True,14.018292999992354,0.0095260002126451,0.9311660001003474,205.1460249999764,0.0245660003201919,220.1295760006019
B.MOV,15,B,True,X,0.9646338224411012,False,X,False,False,False,True,13.899204000011878,0.0085189999481372,0.8839800002533593,197.11938000000373,0.0201689999812515,211.9312520001984
B.MOV,16,B,True,X,0.9510897994041444,False,X,False,False,False,True,14.14607999998907,0.0065730000642361,0.8732230003261066,195.31561900021188,0.0212079999073466,210.36270300049864
B.MOV,17,B,True,X,0.9324946403503418,False,X,False,False,False,True,14.09339600002113,0.0077879999480501,0.8475210001961386,193.776503999743,0.0179019998540752,208.7431109997624
B.MOV,18,B,True,X,0.8347725868225098,False,X,False,False,False,True,14.0147259999992,0.0067359997046878,0.8497630001329526,191.5349149999201,0.0185980002243013,206.4247379999813
B.MOV,19,B,True,X,0.3885972201824188,False,X,False,False,False,True,13.912235999981704,0.0060470001699286,0.8420380004281469,189.4266010003776,0.0178210002559353,204.20474300121327
B.MOV,20,B,True,X,0.6993406414985657,False,X,False,False,False,True,14.108813999996528,0.006703000053676,0.8691590001035365,196.237642000142,0.0200740000764199,211.2423920003721
B.MOV,21,B,True,X,0.7009448409080505,False,X,False,False,False,True,14.263636000009685,0.0076240003181737,0.8696479999343865,195.51857599981304,0.0198859997908584,210.6793699998661
B.MOV,22,B,True,X,0.3655058443546295,False,X,False,False,False,True,13.999595000001364,0.0068160002228978,0.8466999997835956,194.29053000021668,0.0197969998225744,209.1634380000471
B.MOV,23,B,True,X,0.7433546781539917,False,X,False,False,False,True,13.964607000019669,0.0070080000114103,0.833159999729105,191.7041810002047,0.0197350000235019,206.5286909999884
B.MOV,24,B,True,X,0.8003045320510864,False,X,False,False,False,True,14.678254000017432,0.0063140000747807,0.8514269998158852,190.7073430002129,0.0208900000870926,206.26422800020805
B.MOV,25,B,True,X,0.8399032950401306,False,X,False,False,False,True,13.992417000025624,0.0069759998950758,0.8623699995951029,193.97308599991447,0.0198590000763942,208.85470799950667
B.MOV,26,B,True,X,0.6606053709983826,False,X,False,False,False,True,13.964685000019015,0.0071380000008502,0.8804490003058163,191.9013420001648,0.0196900000446476,206.77330400053503
