video,frame_idx,true_label,stage1_detected,pred_label,pred_conf,correct_strict,pred_label_operational,correct_operational,operational_nothing_policy_applied,localization_failure,target_detection_failure,recognition_failure,target_x1,target_y1,target_x2,target_y2,target_iou_with_prev_detected_pair,target_iou_with_prev_zero_missing,stage1_latency_ms,roi_crop_ms,target_preprocess_ms,target_model_call_ms,target_postprocess_ms,component_sum_e2e_ms
A.MOV,20,A,True,G,0.9093902111053468,False,G,False,False,False,False,True,888.0,217.1351776123047,1111.9476470947266,441.0,0.9650571856950236,0.9650571856950236,14.052356999997071,0.0071660006142337,0.2469920000294223,32.255990000521706,0.3191260002495255,46.88163100141196
A.MOV,21,A,True,G,0.8553579449653625,False,G,False,False,False,False,True,894.0,227.13308715820312,1117.9549865722656,451.0,0.8686777624594991,0.8686777624594991,14.350505000010116,0.0103169995782081,0.3339980003147502,31.04840600008174,0.2156750006179209,45.95890100060274
A.MOV,22,A,True,G,0.7233018279075623,False,G,False,False,False,False,True,892.0,236.1412506103516,1115.9612731933594,460.0,0.9069794382559824,0.9069794382559824,14.079447999989725,0.0063600000430596,0.1861270002336823,28.926683999998204,0.2134630003638449,43.41208200062852
A.MOV,23,A,True,G,0.8557503819465637,False,G,False,False,False,False,True,872.0,243.1341552734375,1095.9749450683594,467.0,0.7893387224280789,0.7893387224280789,14.526770999992776,0.0061119999372749,0.1811659994928049,28.920620000462804,0.3075519998674281,43.94222099975309
A.MOV,24,A,True,G,0.8848022818565369,False,G,False,False,False,False,True,842.0,255.0775756835937,1065.9652404785156,479.0,0.6945200665266312,0.6945200665266312,14.37599400000522,0.0067299997681402,0.1816240001062397,28.74236400020891,0.2387760005149175,43.54548800060343
A.MOV,25,A,True,G,0.975325882434845,False,G,False,False,False,False,True,807.0,267.0903015136719,1031.0,490.9973754882813,0.664689609429755,0.664689609429755,14.330749000009746,0.0061529999584308,0.202810999326175,28.95402100057254,0.2088390001517837,43.702573000018674
A.MOV,26,A,True,G,0.9861161708831788,False,G,False,False,False,False,True,776.0,276.1098175048828,1000.0,500.0,0.7049291476964507,0.7049291476964507,14.285774000001084,0.006527999175887,0.1972569998542894,28.93877299993619,0.310012999761966,43.73834499872942
A.MOV,27,A,True,G,0.947963297367096,False,G,False,False,False,False,True,764.0,281.0989227294922,988.0,505.0,0.8610123620840736,0.8610123620840736,14.42969199999311,0.0058230007198289,0.184088999958476,28.83758799998759,0.2679340004760888,43.725126001135095
A.MOV,28,A,True,G,0.930702030658722,False,G,False,False,False,False,True,750.0,284.11143493652344,973.9443817138672,508.0,0.8600878158740165,0.8600878158740165,14.352408999997124,0.0068359995566424,0.1870300002337899,28.40131700031634,0.2331229998162598,43.18071499992016
A.MOV,29,A,True,G,0.9355527758598328,False,G,False,False,False,False,True,749.0,281.1124267578125,972.9446716308594,505.0,0.9650182221923498,0.9650182221923498,14.35804300001564,0.0069520001488854,0.1915770008054096,28.196013000524545,0.2186990004702238,42.97128400196471
A.MOV,30,A,True,G,0.948892056941986,False,G,False,False,False,False,True,749.0,279.1149597167969,972.9439392089844,503.0,0.9822999065681506,0.9822999065681506,14.120252999987317,0.0075360003393143,0.236900999880163,28.287971999816364,0.2049380000244127,42.85760000004757
A.MOV,31,A,True,G,0.9623270630836488,False,G,False,False,False,False,True,753.0,278.10704040527344,976.94482421875,502.0,0.9564348231549754,0.9564348231549754,13.97682800001121,0.007157000254665,0.1866409993453999,28.393145999871194,0.201027999537473,42.76479999901994
A.MOV,32,A,True,G,0.938774347305298,False,G,False,False,False,False,True,749.0,271.1251525878906,973.0,495.0,0.9076541045495796,0.9076541045495796,13.955295000016577,0.0065290005295537,0.1862519993665046,28.17419799976051,0.2094999999826541,42.5317739996558
A.MOV,33,A,True,G,0.9770364165306092,False,G,False,False,False,False,True,766.0,268.06712341308594,989.9614715576172,492.0,0.8377016499810017,0.8377016499810017,14.220359999995935,0.0068620001911767,0.1845319993662997,28.30259899928933,0.267004999841447,42.98135799868419
A.MOV,34,A,True,J,0.5219101905822754,False,J,False,False,False,False,True,807.0349426269531,255.0,1031.0,478.9961395263672,0.6250008948191306,0.6250008948191306,14.092629000003852,0.0067520004449761,0.1998799998546019,28.220361999956367,0.1906770003188285,42.71030000057863
A.MOV,35,A,True,J,0.6609556078910828,False,J,False,False,False,False,True,866.0,232.0,1090.0,456.0,0.4936861446605011,0.4936861446605011,14.271559000007985,0.0059900003179791,0.1957779995791497,28.054157999577,0.2175519994125352,42.74503699889465
A.MOV,36,A,True,P,0.3197815120220184,False,P,False,False,False,False,True,935.0,219.05300903320312,1158.951171875,443.0,0.4836287057188647,0.4836287057188647,13.950584000014032,0.0055969994718907,0.1865089998318581,28.280241999709688,0.1987370005736011,42.62166899960107
A.MOV,37,A,True,X,0.4942334294319153,False,X,False,False,False,False,True,975.0,207.11282348632807,1198.9708404541016,431.0,0.6359194243556809,0.6359194243556809,13.989836999996896,0.0083050008470308,0.1845489996412652,28.300781000325514,0.2742360002230271,42.75770800103373
A.MOV,38,A,True,X,0.9592492580413818,False,X,False,False,False,False,True,1005.0,204.15493774414065,1228.9989318847656,428.0,0.7459258804198166,0.7459258804198166,14.069365000011658,0.0064070000007632,0.1890769999590702,28.27185499972984,0.204630000553152,42.74133400025448
A.MOV,39,A,True,X,0.7882789969444275,False,X,False,False,False,False,True,1024.0,202.15614318847656,1248.0,426.0,0.8298287734948069,0.8298287734948069,14.201237999998284,0.0079950004874262,0.2310230001967284,28.65417399971193,0.2047859998128842,43.29921600020725
A.MOV,40,A,True,X,0.7421011924743652,False,X,False,False,False,False,True,1023.0013275146484,203.1057586669922,1247.0,427.0,0.9825608496604132,0.9825608496604132,13.88012099999969,0.0072900002123788,0.2109170000039739,28.166369999780727,0.2067099994746968,42.47140799947147
A.MOV,41,A,True,X,0.9562157392501832,False,X,False,False,False,False,True,1010.0,206.1844787597656,1233.9932556152344,430.0,0.8676858214558545,0.8676858214558545,13.94836400001509,0.0066889997469843,0.184164000529563,28.2106129998283,0.2167600005122949,42.56659000063223
A.MOV,42,A,True,X,0.9343753457069396,False,X,False,False,False,False,True,1000.0,211.162353515625,1224.0,435.0,0.8763080757721929,0.8763080757721929,13.986692999992556,0.0068070003180764,0.1826289999371511,28.287285000260454,0.2086160002363613,42.6720300007446
A.MOV,43,A,True,X,0.9265143275260924,False,X,False,False,False,False,True,983.0,221.09521484375,1206.9227600097656,445.0,0.7901736586850459,0.7901736586850459,14.040856999997686,0.0069260004238458,0.2365030004511936,28.303719000177807,0.3073880006922991,42.89539300174283
A.MOV,44,A,True,X,0.9258683323860168,False,X,False,False,False,False,True,957.1006317138672,226.04168701171875,1180.9996948242188,450.0,0.7615561042696315,0.7615561042696315,14.007644000002983,0.0075449997893883,0.193728000340343,28.498151999883703,0.3075390004596556,43.01460800047607
A.MOV,45,A,True,X,0.7941917181015015,False,X,False,False,False,False,True,933.0195159912108,234.0,1157.0,458.0,0.7556914986845592,0.7556914986845592,14.039785000022675,0.0072980001277755,0.1875999996627797,28.33864199965319,0.2860539998437161,42.85937899931014
A.MOV,46,A,True,G,0.6642400622367859,False,G,False,False,False,False,True,924.0,236.12567138671875,1147.969467163086,460.0,0.906331841170902,0.906331841170902,14.01190300001076,0.0065399999584769,0.244724999902246,28.776339999240008,0.2775029997792444,43.31701099889074
A.MOV,47,A,True,X,0.832683265209198,False,X,False,False,False,False,True,907.0,237.0876617431641,1130.9844970703125,461.0,0.8519955150641101,0.8519955150641101,13.990742000004277,0.0068290000854176,0.2332350004508043,28.34584299944254,0.2844600003300002,42.86110900031304
A.MOV,48,A,True,G,0.8412842154502869,False,G,False,False,False,False,True,900.0,240.12661743164065,1123.9836730957031,464.0,0.9151239623821652,0.9151239623821652,14.029274000023406,0.0063759998738532,0.1816260000850889,28.09678999983589,0.2874570000130916,42.60152299983133
A.MOV,49,A,True,G,0.8670830726623535,False,G,False,False,False,False,True,884.0,239.1671142578125,1108.0,463.0,0.8596710638847936,0.8596710638847936,14.128112999998166,0.0064330006352975,0.1810160001696203,28.457713000534568,0.2962300004583085,43.06950500179596
A.MOV,50,A,True,G,0.9700941443443298,False,G,False,False,False,False,True,847.0,243.13034057617188,1071.0,466.9947204589844,0.6948897435885653,0.6948897435885653,14.260758000006035,0.0071760005084797,0.1830440005505806,28.327841999271183,0.3224289994250284,43.10124899976131
A.MOV,51,A,True,G,0.9840646386146544,False,G,False,False,False,False,True,805.0,238.10403442382807,1029.0,462.0,0.6588094085628063,0.6588094085628063,14.066143999997394,0.0070679998316336,0.1863610004875227,28.892694999740343,0.2336880006623687,43.38595600071926
A.MOV,52,A,True,G,0.986199140548706,False,G,False,False,False,False,True,786.0,244.0923309326172,1010.0,468.0,0.8029030811530827,0.8029030811530827,14.095168000011428,0.006393999683496,0.2027640002779662,28.937848000168746,0.2781579996735672,43.5203319998152
A.MOV,53,A,True,G,0.9855613112449646,False,G,False,False,False,False,True,770.0,255.1052398681641,994.0,479.0,0.7903901646374667,0.7903901646374667,14.026381999997284,0.0069349998739198,0.1916889996209647,28.70733799954905,0.2771890003714361,43.20953299941266
A.MOV,54,A,True,G,0.9555526971817015,False,G,False,False,False,False,True,769.0,260.1072235107422,993.0,484.0,0.9479867686721652,0.9479867686721652,13.995485000009468,0.006824000593042,0.2168179998989217,28.2366160008678,0.2050560005955048,42.66079900196473
A.MOV,55,A,True,G,0.9599589705467224,False,G,False,False,False,False,True,770.0,265.1024475097656,994.0,489.0,0.9480155455203452,0.9480155455203452,14.106100999981663,0.0069349998739198,0.1857930001278873,28.13510300074995,0.2037849999396712,42.63771700067309
A.MOV,56,A,True,G,0.9271112084388732,False,G,False,False,False,False,True,776.0,264.1034851074219,1000.0,488.0,0.9396193322688036,0.9396193322688036,13.924948000010318,0.0055640002756263,0.2521959995647194,28.18839800056594,0.2049630002147751,42.57606900063138
A.MOV,57,A,True,G,0.949854850769043,False,G,False,False,False,False,True,774.0,262.1080017089844,997.990203857422,486.0,0.965035201601182,0.965035201601182,13.979936999987784,0.0070689993663108,0.2545249999457155,28.25554300034128,0.2116499999829102,42.708723999624
A.MOV,58,A,True,G,0.9679550528526306,False,G,False,False,False,False,True,771.0,258.09849548339844,994.9942016601562,482.0,0.9398047459692024,0.9398047459692024,14.181817999997293,0.0072230004661832,0.2067739997073658,27.96398800001043,0.2080419999401783,42.56784500012145
A.MOV,59,A,True,G,0.9669697880744934,False,G,False,False,False,False,True,770.0,257.106689453125,993.996826171875,481.0,0.9823831206406698,0.9823831206406698,14.182247999997344,0.0060430002122302,0.1926049999383394,28.005795000353828,0.2175220006392919,42.60421300114104
A.MOV,60,A,True,G,0.953173041343689,False,G,False,False,False,False,True,768.0,254.0966033935547,992.0,478.0,0.9565197314887562,0.9565197314887562,14.36196800000289,0.0064350006141467,0.1865869999164715,28.4059569994497,0.2486969997335109,43.20964399971672
A.MOV,61,A,True,G,0.9646568894386292,False,G,False,False,False,False,True,769.0,256.10772705078125,993.0,480.0,0.9735898480959808,0.9735898480959808,14.242358999979388,0.0064940004449454,0.2290470001753419,29.004739999436424,0.1927799994518864,43.67541999948799
A.MOV,62,A,True,G,0.9627088904380798,False,G,False,False,False,False,True,772.0,257.10272216796875,995.9951171875,481.0,0.9650656704125596,0.9650656704125596,13.943437999984098,0.006623999979638,0.1869160005298908,28.10804000000644,0.2077340004689176,42.452752000968985
A.MOV,63,A,True,G,0.957037389278412,False,G,False,False,False,False,True,773.0,251.09556579589844,996.9877471923828,475.0,0.9395965149376512,0.9395965149376512,14.090604000017493,0.0081620000855764,0.2310299996679532,29.47584100002132,0.2328639993720571,44.0385009991644
A.MOV,64,A,True,G,0.9722394943237304,False,G,False,False,False,False,True,774.0,251.1013641357422,997.9900817871094,475.0,0.9910747911447492,0.9910747911447492,13.942237999998495,0.0061110004025977,0.2006100003200117,28.22210799968161,0.2815749994624639,42.65264199986518
A.MOV,65,A,True,G,0.9664186835289,False,G,False,False,False,False,True,772.0,249.1054077148437,996.0,473.0,0.9651175635967548,0.9651175635967548,14.046654000026138,0.0064799996835063,0.2074149997497443,28.308858999480435,0.2115770003001671,42.78098499923999
A.MOV,66,A,True,G,0.9669385552406312,False,G,False,False,False,False,True,772.0,250.10385131835932,996.0,474.0,0.991113865463774,0.991113865463774,14.33387299999822,0.0060180000218679,0.1918869993460248,28.23570300006395,0.3335760002300958,43.10105699966016
A.MOV,67,A,True,G,0.9785251021385192,False,G,False,False,False,False,True,774.0,249.10385131835932,997.985809326172,473.0,0.973702786530707,0.973702786530707,14.01834399999302,0.0063469997257925,0.1833739997891825,28.12092699969071,0.2891120002459502,42.618103999444656
A.MOV,68,A,True,G,0.9738023281097412,False,G,False,False,False,False,True,776.0,247.10806274414065,999.9940490722656,471.0,0.9650401343637752,0.9650401343637752,13.97672899997815,0.0074979998316848,0.1867189994300133,28.21204100018804,0.279042999864032,42.66202999929192
A.MOV,69,A,True,G,0.9716220498085022,False,G,False,False,False,False,True,778.0,247.1076812744141,1001.9881134033204,471.0,0.9823245605313012,0.9823245605313012,14.14442799998028,0.0073430001066299,0.2414640002825763,28.79068400034157,0.3066449999096221,43.49056400062068
A.MOV,70,A,True,G,0.9705129265785216,False,G,False,False,False,False,True,782.0,246.10665893554688,1005.9788818359376,470.0,0.9565128924022764,0.9565128924022764,14.00009299999283,0.0066349994085612,0.2150769996660528,28.637202000027173,0.3024810002898448,43.16148799938446
A.MOV,71,A,True,G,0.9686535000801086,False,G,False,False,False,False,True,782.0,243.1116943359375,1005.9658966064452,467.0,0.9735217648601376,0.9735217648601376,14.003196000004436,0.0068700001065735,0.2163640001526801,28.2740479997301,0.2891660005843732,42.78964400057816
A.MOV,72,A,True,G,0.961100935935974,False,G,False,False,False,False,True,782.0,242.10858154296875,1005.9714050292968,466.0,0.9910687112168974,0.9910687112168974,14.864504000001943,0.0058599998737918,0.2051239998763776,28.30214799996611,0.2836489993569557,43.66128499907518
A.MOV,73,A,True,G,0.9637340307235718,False,G,False,False,False,False,True,782.0,241.10630798339844,1005.9830017089844,465.0,0.9910457141173684,0.9910457141173684,15.906712000003154,0.0071519998527946,0.1800239997464814,28.272563999962586,0.3018079996763845,44.6682599992414
A.MOV,74,A,True,G,0.9628955125808716,False,G,False,False,False,False,True,782.0,240.10369873046875,1005.982666015625,464.0,0.9910939316782328,0.9910939316782328,14.05501900001127,0.0063709994719829,0.1844440002969349,28.309798999544,0.2881840000554803,42.84381699937967
A.MOV,75,A,True,G,0.9696245789527892,False,G,False,False,False,False,True,784.0,240.1044158935547,1007.9744567871094,464.0,0.9823320936597426,0.9823320936597426,14.0185269999904,0.0057930001275963,0.1928219999172142,28.149943000244093,0.3690479998113005,42.73613300009061
A.MOV,76,A,True,G,0.9657501578330994,False,G,False,False,False,False,True,785.0,241.102279663086,1008.9713592529296,465.0,0.9823578139457998,0.9823578139457998,13.853087000001096,0.0066450002123019,0.1880710005934815,28.23476499997924,0.2816879996316856,42.5642560004178
A.MOV,77,A,True,G,0.9684794545173644,False,G,False,False,False,False,True,785.0,242.10763549804688,1008.9811096191406,466.0,0.991040302988924,0.991040302988924,14.0278789999968,0.0072869997893576,0.1992790002987021,28.315682999163982,0.3035479994650814,42.853675998713925
A.MOV,78,A,True,G,0.9607240557670592,False,G,False,False,False,False,True,787.0,245.1068878173828,1010.9764556884766,469.0,0.9565697512338474,0.9565697512338474,13.958652000013672,0.0060069996834499,0.1830009996410808,28.19038100005855,0.285459000224364,42.62349999962112
A.MOV,79,A,True,G,0.9594259858131408,False,G,False,False,False,False,True,788.0,246.10330200195312,1011.9823303222656,470.0,0.9823251519609768,0.9823251519609768,13.995991000001595,0.0067189994297223,0.1870880005299113,27.990818999569456,0.2793439998640679,42.45996099939475
A.MOV,80,A,True,G,0.9426363110542296,False,G,False,False,False,False,True,788.0,246.1000366210937,1011.9774932861328,470.0,0.9999638209088028,0.9999638209088028,13.93857300001855,0.0067319997469894,0.2028089993473258,28.25871700042626,0.2929250003944617,42.69975599993359
A.MOV,81,A,True,G,0.960480809211731,False,G,False,False,False,False,True,790.0,247.1022186279297,1013.9752960205078,471.0,0.9736402996015862,0.9736402996015862,14.104720000005956,0.0063870002122712,0.1857379993452923,28.141988999777823,0.2688240001589292,42.70765799950027
A.MOV,82,A,True,G,0.9655222296714784,False,G,False,False,False,False,True,788.0,246.09803771972656,1011.9917755126952,470.0,0.9736940913559566,0.9736940913559566,14.068928999989794,0.008940000043367,0.2263110000058077,29.22895800020342,0.2943079998658504,43.82744600010824
A.MOV,83,A,True,G,0.9592856764793396,False,G,False,False,False,False,True,789.0,247.098861694336,1012.992156982422,471.0,0.9823306253908338,0.9823306253908338,13.980708999980608,0.0088770002548699,0.1936270000442164,28.964440999516228,0.2810859996316139,43.428739999427535
A.MOV,84,A,True,G,0.9504427909851074,False,G,False,False,False,False,True,790.0,246.1013641357422,1013.9728698730468,470.0,0.9824306100584678,0.9824306100584678,13.889198000015313,0.0076879996413481,0.2254210003229673,28.82007900007011,0.2713740004764986,43.21376000052624
A.MOV,85,A,True,G,0.9587153792381288,False,G,False,False,False,False,True,787.0,248.09967041015625,1010.981689453125,472.0,0.9565950781808772,0.9565950781808772,14.10440600000129,0.0056910002967924,0.1877929998954641,28.19458000067243,0.285773000541667,42.778243001407645
A.MOV,86,A,True,G,0.9770134091377258,False,G,False,False,False,False,True,786.0,251.10055541992188,1009.9761962890624,475.0,0.964988242424114,0.964988242424114,13.975676000001158,0.0067470000431058,0.1883369995994144,28.24082100050873,0.2791930000967113,42.69077400024912
A.MOV,87,A,True,G,0.9682409167289734,False,G,False,False,False,False,True,786.0,255.1101837158203,1009.9877777099608,479.0,0.964805540354154,0.964805540354154,14.0062640000167,0.0079609999374952,0.2014009996855748,28.35303099982412,0.272295000286249,42.84095199975013
A.MOV,88,A,True,G,0.9560102224349976,False,G,False,False,False,False,True,790.0,254.09503173828125,1014.0,478.0,0.9563640875268324,0.9563640875268324,13.96488800000384,0.0063289999161497,0.1824989994929637,28.182681000544108,0.3135060005661216,42.64990300052318
A.MOV,89,A,True,G,0.9700421094894408,False,G,False,False,False,False,True,793.0,255.1014862060547,1016.9925842285156,479.0,0.9650279098364936,0.9650279098364936,13.95907200000579,0.0069059997258591,0.1852819996202015,28.21610800037888,0.3041879999727825,42.67155599970352
A.MOV,90,A,True,G,0.9763660430908204,False,G,False,False,False,False,True,797.0,255.0912628173828,1020.9818878173828,479.0,0.9649131252455396,0.9649131252455396,14.419126000007054,0.0062440003603114,0.1850879998528398,28.250628000023426,0.3025210007763235,43.16360700101996
A.MOV,91,A,True,G,0.9740378856658936,False,G,False,False,False,False,True,791.0,256.09788513183594,1014.9977722167968,480.0,0.9396524480420124,0.9396524480420124,14.233507000000143,0.0054940001064096,0.2108099997712997,28.15813100005471,0.2857350000340375,42.8936769999666
A.MOV,92,A,True,G,0.9740588068962096,False,G,False,False,False,False,True,796.0,256.0928039550781,1019.980438232422,480.0,0.9563826179136772,0.9563826179136772,14.103038000001789,0.0060980000853305,0.1846389995989739,28.200949000165565,0.2907959997173748,42.78551999956903
A.MOV,93,A,True,G,0.9688406586647034,False,G,False,False,False,False,True,795.0,255.0927276611328,1018.9889221191406,479.0,0.9823725401148824,0.9823725401148824,13.972064999990153,0.0091179999799351,0.2019860003201756,28.450094999243447,0.2714969996304717,42.90476099916418
A.MOV,94,A,True,G,0.9620113372802734,False,G,False,False,False,False,True,789.0,251.10031127929688,1012.9873962402344,475.0,0.9154147352702168,0.9154147352702168,14.01400400001762,0.0071169997681863,0.1859230005720746,28.3688509998683,0.3227240003980114,42.898619000624194
A.MOV,95,A,True,G,0.947232723236084,False,G,False,False,False,False,True,792.0,248.0972900390625,1015.9943237304688,472.0,0.9481127407253512,0.9481127407253512,13.986506999998484,0.006405000021914,0.188207999599399,28.17769600005704,0.3188159998899209,42.67763199956676
A.MOV,96,A,True,G,0.9420048594474792,False,G,False,False,False,False,True,794.0,244.1024932861328,1017.9989318847656,468.0,0.9481160400410472,0.9481160400410472,14.034528999985696,0.0086000000010244,0.1913269998112809,28.38192099989101,0.2765400004136609,42.89291700010267
A.MOV,97,A,True,G,0.9573004245758056,False,G,False,False,False,False,True,795.0,242.10264587402344,1018.9909362792968,466.0,0.9736728970146558,0.9736728970146558,14.05412299999398,0.0072470002123736,0.1925449996633688,28.700562000267382,0.2884720006477437,43.24294900078485
A.MOV,98,A,True,G,0.9380374550819396,False,G,False,False,False,False,True,792.0,240.09695434570312,1015.9945068359376,464.0,0.9565435092217052,0.9565435092217052,14.084702000019432,0.0086209993241936,0.1953900000444264,28.60249199966347,0.2899430000979919,43.18114799914952
A.MOV,99,A,True,G,0.9455469846725464,False,G,False,False,False,False,True,791.0,239.0979461669922,1014.9798583984376,463.0,0.9822761151024616,0.9822761151024616,13.93696299999192,0.0082990000009885,0.2184680006394046,28.419766999832063,0.2870660000553471,42.87056300051973
A.MOV,100,A,True,G,0.9518035054206848,False,G,False,False,False,False,True,796.0,240.1019744873047,1019.9894409179688,464.0,0.9479514641330292,0.9479514641330292,13.948510999995278,0.0064380001276731,0.1841989997046766,28.230903000803664,0.2731149997998727,42.643166000431165
A.MOV,101,A,True,G,0.94892555475235,False,G,False,False,False,False,True,790.0,240.09942626953125,1013.98486328125,464.0,0.9477932825559292,0.9477932825559292,14.436681999995926,0.0068530007411027,0.2019590001509641,28.95282600002247,0.2701600005821092,43.86848000149257
A.MOV,102,A,True,G,0.9499895572662354,False,G,False,False,False,False,True,790.0,239.0998992919922,1013.9945831298828,463.0,0.991066449762942,0.991066449762942,14.18450299999563,0.0056280005082953,0.185195000085514,28.96446599970659,0.2715830005399766,43.611375000836006
A.MOV,103,A,True,G,0.9536952376365662,False,G,False,False,False,False,True,794.0,240.0982818603516,1017.9923858642578,464.0,0.9564958734401556,0.9564958734401556,14.102432000015597,0.0059750000218627,0.1910099999804515,28.24557999974786,0.2915740005846601,42.83657100035043
A.MOV,104,A,True,G,0.9531663060188292,False,G,False,False,False,False,True,797.0,241.100341796875,1020.9769744873048,465.0,0.9650795371895688,0.9650795371895688,13.970923000016455,0.0072000002546701,0.1876489995993324,28.39353499985009,0.3076760003750678,42.866983000095615
