video,frame_idx,true_label,stage1_detected,pred_label,pred_conf,correct_strict,pred_label_operational,correct_operational,operational_nothing_policy_applied,localization_failure,target_detection_failure,recognition_failure,target_x1,target_y1,target_x2,target_y2,target_iou_with_prev_detected_pair,target_iou_with_prev_zero_missing,stage1_latency_ms,roi_crop_ms,target_preprocess_ms,target_model_call_ms,target_postprocess_ms,component_sum_e2e_ms
A.MOV,18,A,True,X,0.9320333003997804,False,X,False,False,False,False,True,882.336015701294,216.7095394134521,1106.3337860107422,440.70729064941406,0.9732533068029988,0.9732533068029988,14.422365000001491,0.006623999979638,0.1950400001078378,34.326130999943416,0.2765900007943855,49.22675000082677
A.MOV,19,A,True,X,0.9092281460762024,False,X,False,False,False,False,True,885.3826923370361,215.65124702453613,1109.3804626464844,439.6490020751953,0.96413167865379,0.96413167865379,14.28898600002526,0.0065690001065377,0.1826309999160003,34.12675399977161,0.3299510008218931,48.9348910006413
A.MOV,20,A,True,X,0.8796989917755127,False,X,False,False,False,False,True,888.3821849822998,216.6160459518433,1112.3799285888672,440.6138000488281,0.9653312235693986,0.9653312235693986,14.052356999997071,0.0067029995989287,0.1909209995574201,34.2447839993838,0.2903829999922891,48.78514799852951
A.MOV,21,A,True,X,0.8228662610054016,False,X,False,False,False,False,True,894.3870182037354,226.74280452728271,1118.384796142578,450.7405548095703,0.8677539206446123,0.8677539206446123,14.350505000010116,0.0075569996624835,0.1825970002755639,34.19296699939878,0.2777030003926484,49.01132899973959
A.MOV,22,A,True,X,0.7836801409721375,False,X,False,False,False,False,True,892.4028129577637,235.76891326904297,1116.4005737304688,459.76666259765625,0.9069471366168071,0.9069471366168071,14.079447999989725,0.0061130003814469,0.1790490005078027,33.83956500056229,0.2776390001599793,48.38181400160124
A.MOV,23,A,True,X,0.8480585217475891,False,X,False,False,False,False,True,872.3182582855225,242.9925765991211,1096.315673828125,466.9903259277344,0.7872747051441281,0.7872747051441281,14.526770999992776,0.007346000529651,0.1813560002119629,34.192664999864064,0.284058999568515,49.19219700016697
A.MOV,24,A,True,X,0.9714340567588806,False,X,False,False,False,False,True,842.2311668395996,255.09050941467285,1066.2283630371094,479.0882873535156,0.6933736849419603,0.6933736849419603,14.37599400000522,0.0064240002757287,0.1834089998737909,34.814179000022705,0.2222220000476227,49.60222800022507
A.MOV,25,A,True,X,0.9673166871070862,False,X,False,False,False,False,True,807.1462383270264,266.99687576293945,1031.1432342529297,490.99420166015625,0.6646424943038778,0.6646424943038778,14.330749000009746,0.0086919999375822,0.2323979997527203,35.283368999444065,0.2164950001315446,50.07170299927566
A.MOV,26,A,True,X,0.8890075087547302,False,X,False,False,False,False,True,776.226240158081,275.9888114929199,1000.2239837646484,499.986572265625,0.7055556982845453,0.7055556982845453,14.285774000001084,0.0058139994507655,0.186902999303129,34.16018899952178,0.2937710005426197,48.93245099881938
A.MOV,27,A,True,H,0.5899556279182434,False,H,False,False,False,False,True,764.266508102417,280.9539575576782,988.2642517089844,504.9517211914063,0.861547822508135,0.861547822508135,14.42969199999311,0.0061850005295127,0.2157219996661297,34.5011160006834,0.2780580007311073,49.43077300160326
A.MOV,28,A,True,H,0.8376814126968384,False,H,False,False,False,False,True,750.1897640228271,283.7120761871338,974.1875,507.7098388671875,0.8615342247214868,0.8615342247214868,14.352408999997124,0.0061259997892193,0.1852300001701223,34.03262099982385,0.2806889997373218,48.85707499951764
A.MOV,29,A,True,H,0.7603982090950012,False,H,False,False,False,False,True,749.2349185943604,280.63429737091064,973.2326965332032,504.632064819336,0.9647440578571492,0.9647440578571492,14.35804300001564,0.0063449997469433,0.2262090001750039,34.08082500027376,0.2823080003508948,48.953730000562246
A.MOV,30,A,True,X,0.7525753378868103,False,X,False,False,False,False,True,749.3014888763428,278.56018352508545,973.2992248535156,502.5579376220703,0.9810730141484932,0.9810730141484932,14.120252999987317,0.0127560006148996,0.2042699998128228,34.515178999754426,0.2826259997164015,49.135083999885865
A.MOV,31,A,True,X,0.6696535348892212,False,X,False,False,False,False,True,753.3083515167236,277.5889358520508,977.306121826172,501.5867004394531,0.9566668321884416,0.9566668321884416,13.97682800001121,0.0076540000009117,0.2204880001954734,34.5701200003532,0.2713920002861414,49.046482000846936
A.MOV,32,A,True,H,0.8111171126365662,False,H,False,False,False,False,True,749.218189239502,270.5898771286011,973.2159423828124,494.58763122558594,0.90669500807748,0.90669500807748,13.955295000016577,0.0064730002122814,0.1855099999374942,34.40769900043961,0.2760839997790754,48.83106100038504
A.MOV,33,A,True,X,0.9300872683525084,False,X,False,False,False,False,True,766.1812591552734,268.01514053344727,990.1790161132812,492.0128936767578,0.8410225940545986,0.8410225940545986,14.220359999995935,0.006558999302797,0.183776000085345,34.128872999644955,0.3145489999951678,48.8541169990242
A.MOV,34,A,True,X,0.9527039527893066,False,X,False,False,False,False,True,807.2151050567627,255.06468772888184,1031.2127075195312,479.06243896484375,0.6254712437244968,0.6254712437244968,14.092629000003852,0.0065920003180508,0.1831649997257045,34.68288899966865,0.2911599995059077,49.256434999222165
A.MOV,35,A,True,X,0.9469285607337952,False,X,False,False,False,False,True,866.0969581604004,232.0426979064941,1090.0945739746094,456.0399475097656,0.4940649164758026,0.4940649164758026,14.271559000007985,0.0071599997681914,0.18346099932387,34.22668399980466,0.2862500004994217,48.97511399940413
A.MOV,36,A,True,X,0.934971272945404,False,X,False,False,False,False,True,935.2037162780762,219.04679679870603,1159.201202392578,443.0442199707031,0.4829823085869469,0.4829823085869469,13.950584000014032,0.0085430001490749,0.1989669999602483,35.43280200028676,0.2926639999714098,49.88356000038152
A.MOV,37,A,True,A,0.9679613709449768,True,A,True,False,False,False,False,975.042444229126,206.99917221069336,1199.03466796875,430.9931945800781,0.6365677732213535,0.6365677732213535,13.989836999996896,0.0093389999165083,0.1872399998319451,35.16640399993776,0.3216210006939946,49.6744410003771
A.MOV,38,A,True,A,0.981644868850708,True,A,True,False,False,False,False,1005.1161842346193,203.99831771850583,1229.1083068847656,427.9920196533203,0.7454121346408031,0.7454121346408031,14.069365000011658,0.0074390000008861,0.1781480004865443,35.10427800028992,0.2889170000344165,49.64814700082343
A.MOV,39,A,True,A,0.9846657514572144,True,A,True,False,False,False,False,1024.0334186553955,201.9875431060791,1248.0277709960938,425.9822845458984,0.8303686435493303,0.8303686435493303,14.201237999998284,0.0096960002338164,0.2656369997566798,36.63111000059871,0.2159050000045681,51.32358600059206
A.MOV,40,A,True,A,0.9421228170394896,True,A,True,False,False,False,False,1023.1312313079834,202.9925765991211,1247.1268310546875,426.9877624511719,0.9831536761814372,0.9831536761814372,13.88012099999969,0.0065849999373313,0.1823269994929433,34.324199999900884,0.2950879998024902,48.68832099913334
A.MOV,41,A,True,A,0.9228767156600952,True,A,True,False,False,False,False,1010.1239414215088,206.01842498779297,1234.11962890625,430.0140380859375,0.8677725548198397,0.8677725548198397,13.94836400001509,0.0071899994509294,0.2016130001720739,38.90047500044602,0.3808009996646433,53.43844299974876
A.MOV,42,A,True,A,0.9642671942710876,True,A,True,False,False,False,False,1000.112606048584,211.02548789978027,1224.1075134277344,435.0208282470703,0.8760848593434811,0.8760848593434811,13.986692999992556,0.0118059997475938,0.3478500002529472,41.15748700041877,0.2787010007523349,55.7825370011642
A.MOV,43,A,True,A,0.9782559275627136,True,A,True,False,False,False,False,983.0932331085204,221.05372619628903,1207.0855102539062,445.04779052734375,0.7899449767764821,0.7899449767764821,14.040856999997686,0.0064949999796226,0.1978039999812608,34.55254599975888,0.3036629996131523,49.1013649993306
A.MOV,44,A,True,A,0.8852238655090332,True,A,True,False,False,False,False,957.179162979126,226.044527053833,1181.172882080078,450.039306640625,0.7615047633610409,0.7615047633610409,14.007644000002983,0.0064319992816308,0.2173829998355358,36.31438100001105,0.2894720000767847,50.83531199920799
A.MOV,45,A,True,A,0.967445194721222,True,A,True,False,False,False,False,933.1284942626952,234.02417945861816,1157.1243286132812,458.0210876464844,0.7556636855818447,0.7556636855818447,14.039785000022675,0.0084200000856071,0.1846680006565293,34.972569000274234,0.2948880000985809,49.50033000113763
A.MOV,46,A,True,A,0.9103241562843324,True,A,True,False,False,False,False,924.2600994110109,236.01440620422363,1148.2568817138672,460.0118103027344,0.9081712686689606,0.9081712686689606,14.01190300001076,0.0067770006353384,0.1835690000007162,34.45567499966273,0.3075760005231132,48.96550000083266
A.MOV,47,A,True,A,0.9114859700202942,True,A,True,False,False,False,False,907.3253211975098,237.01212310791016,1131.3223571777344,461.0096435546875,0.8523324183248989,0.8523324183248989,13.990742000004277,0.007175999598985,0.1856790004239883,35.0039539998761,0.3278009999121423,49.51535199981549
A.MOV,48,A,True,A,0.9805309772491456,True,A,True,False,False,False,False,900.0772647857666,240.06256484985352,1124.0724792480469,464.0592498779297,0.9128912874303132,0.9128912874303132,14.029274000023406,0.0074569998105289,0.203947999580123,35.89246699993964,0.35762999959843,50.49077599895213
A.MOV,49,A,True,A,0.9785722494125366,True,A,True,False,False,False,False,884.0089855194092,239.06108283996585,1108.0052337646484,463.05804443359375,0.8589396999503939,0.8589396999503939,14.128112999998166,0.0082839997048722,0.181774000338919,35.59017699990363,0.2969119996123481,50.20525999955794
A.MOV,50,A,True,A,0.9056734442710876,True,A,True,False,False,False,False,847.1843700408936,243.0654754638672,1071.182113647461,467.063232421875,0.6958723517824703,0.6958723517824703,14.260758000006035,0.0085080000644666,0.1965800001926254,35.88443499938876,0.4644250002456829,50.81470599989757
A.MOV,51,A,True,X,0.9668679237365724,False,X,False,False,False,False,True,805.1865329742432,238.12351417541504,1029.183563232422,462.12005615234375,0.6591695353095351,0.6591695353095351,14.066143999997394,0.0087739999798941,0.1872809998531011,34.71006100062368,0.309051999465737,49.28131199991981
A.MOV,52,A,True,X,0.786002516746521,False,X,False,False,False,False,True,786.2187900543213,244.1682281494141,1010.216552734375,468.16563415527344,0.8028101221799958,0.8028101221799958,14.095168000011428,0.0064750001911306,0.1815050000004703,34.344324000812776,0.2783279996947385,48.90580000071054
A.MOV,53,A,True,X,0.7760229110717773,False,X,False,False,False,False,True,770.2884178161621,254.98985290527344,994.2861785888672,478.9876098632813,0.7921232156239228,0.7921232156239228,14.026381999997284,0.006977999873925,0.1843420004661311,35.21988300053636,0.291511000796163,49.72909600166986
A.MOV,54,A,True,X,0.8112263083457947,False,X,False,False,False,False,True,769.3764839172363,259.845290184021,993.3742370605468,483.8430480957031,0.9499654058913248,0.9499654058913248,13.995485000009468,0.0060279999161139,0.1870080004664487,34.06348299995443,0.2740560003076098,48.52606000065407
A.MOV,55,A,True,X,0.872794508934021,False,X,False,False,False,False,True,770.3134384155273,264.79261207580566,994.3111877441406,488.7903747558594,0.9489815657714972,0.9489815657714972,14.106100999981663,0.0067900000431109,0.1833160004025558,33.96995999992214,0.2928410003733006,48.55900800072277
A.MOV,56,A,True,X,0.8939228653907776,False,X,False,False,False,False,True,776.3513431549072,263.67625427246094,1000.34912109375,487.6740112304688,0.938351265366314,0.938351265366314,13.924948000010318,0.0066470001911511,0.1835200000641634,34.46544799953699,0.2794009997160174,48.85996399951864
A.MOV,57,A,True,X,0.8386929631233215,False,X,False,False,False,False,True,774.3182315826416,261.7066287994385,998.3160095214844,485.7043914794922,0.9650424507175068,0.9650424507175068,13.979936999987784,0.0068910003392375,0.1917560002766549,33.7244570000621,0.3117720007139724,48.21481300137975
A.MOV,58,A,True,X,0.8575421571731567,False,X,False,False,False,False,True,771.3050403594971,257.7888870239258,995.3028106689452,481.7866516113281,0.9404161998464016,0.9404161998464016,14.181817999997293,0.007396000000881,0.2161820002584136,34.13617299975158,0.2772679999907268,48.818836999998894
A.MOV,59,A,True,X,0.8856381773948669,False,X,False,False,False,False,True,770.3086452484131,256.88079166412354,994.306396484375,480.8785552978516,0.9831741835599502,0.9831741835599502,14.182247999997344,0.0063580000642105,0.1854199999797856,33.89168800003972,0.3154820005875081,48.58119600066857
A.MOV,60,A,True,X,0.8026214838027954,False,X,False,False,False,False,True,768.3401947021484,253.9133358001709,992.3379516601562,477.9110870361328,0.9571020575001512,0.9571020575001512,14.36196800000289,0.0071080003181123,0.1857450006355065,35.14197700042132,0.2940019994639442,49.99080000084177
A.MOV,61,A,True,X,0.8645187020301819,False,X,False,False,False,False,True,769.3461761474609,255.8750505447388,993.3439331054688,479.87281799316406,0.9739254690426332,0.9739254690426332,14.242358999979388,0.0067979999585077,0.1934400006575742,34.013038000011875,0.2803200004564132,48.73595500106376
A.MOV,62,A,True,X,0.921016812324524,False,X,False,False,False,False,True,772.2821826934814,256.90917682647705,996.2799530029296,480.9069366455078,0.9652861970575372,0.9652861970575372,13.943437999984098,0.0065760004872572,0.1833919995988253,35.45585099982418,0.3032909999092226,49.89254799980358
A.MOV,63,A,True,X,0.8444030284881592,False,X,False,False,False,False,True,773.3505153656006,250.9043703079224,997.3482666015624,474.9021301269531,0.9390198924476784,0.9390198924476784,14.090604000017493,0.0074379995567142,0.1843969994297367,33.975205999922764,0.3136129998893011,48.57125799881601
A.MOV,64,A,True,X,0.8546391725540161,False,X,False,False,False,False,True,774.3724784851074,250.85363483428955,998.3702392578124,474.8513946533203,0.9904698911529568,0.9904698911529568,13.942237999998495,0.0069420002546394,0.1837199997680727,35.15870199953497,0.4012830004285206,49.6928849999847
A.MOV,65,A,True,X,0.784288763999939,False,X,False,False,False,False,True,772.3784599304199,248.9046573638916,996.376220703125,472.9024200439453,0.9655529463757652,0.9655529463757652,14.046654000026138,0.0072149996412917,0.2058840000245254,34.720789999482804,0.3461399992374936,49.32668299841225
A.MOV,66,A,True,X,0.812791645526886,False,X,False,False,False,False,True,772.3918113708496,249.8272590637207,996.3895721435548,473.8250122070313,0.9916784938604806,0.9916784938604806,14.33387299999822,0.006574000508408,0.1900369998111273,34.65156400034175,0.2964569994219346,49.47850500008144
A.MOV,67,A,True,X,0.748191237449646,False,X,False,False,False,False,True,774.3775653839111,248.8804712295532,998.3753356933594,472.8782348632813,0.974227715188135,0.974227715188135,14.01834399999302,0.0065539998104213,0.1841869998315815,34.40247700018517,0.289069000245945,48.90063100006614
A.MOV,68,A,True,X,0.8159367442131042,False,X,False,False,False,False,True,776.3852825164795,246.91141986846924,1000.3830261230468,470.9091796875,0.9652644084662474,0.9652644084662474,13.97672899997815,0.0075870002547162,0.1860299998952541,34.76065099948755,0.3011740000147256,49.2321709996304
A.MOV,69,A,True,A,0.7829660177230835,True,A,True,False,False,False,False,778.403881072998,246.9313669204712,1002.4016418457032,470.92913818359375,0.9819641215519264,0.9819641215519264,14.14442799998028,0.0231200001508113,0.1890530002128798,34.35013400030584,0.2926329998444998,48.99936800049432
A.MOV,70,A,True,X,0.7408493161201477,False,X,False,False,False,False,True,782.4128665924072,245.78643035888672,1006.41064453125,469.7841796875,0.9551920508853304,0.9551920508853304,14.00009299999283,0.0071879994720802,0.1847110006565344,35.80124199925194,0.302700999782246,50.295934999155634
A.MOV,71,A,True,X,0.7708258628845215,False,X,False,False,False,False,True,782.4342823028564,242.7842607498169,1006.4320526123048,466.7820281982422,0.9733655927554372,0.9733655927554372,14.003196000004436,0.0068110002757748,0.2395660003458033,34.31690700017498,0.3042879998247372,48.87076800062573
A.MOV,72,A,True,X,0.7870593070983887,False,X,False,False,False,False,True,782.4211845397949,241.83697891235352,1006.4189453125,465.83473205566406,0.991462088933534,0.991462088933534,14.864504000001943,0.0083289996837265,0.189084999874467,35.60536300028616,0.2961259997391607,50.96340699958546
A.MOV,73,A,True,X,0.7889468669891357,False,X,False,False,False,False,True,782.3927726745605,240.83207893371585,1006.3905334472656,464.829833984375,0.9908174099137624,0.9908174099137624,15.906712000003154,0.006936999852769,0.1848629999585682,34.237867999763694,0.2869569998438237,50.62333699942201
A.MOV,74,A,True,X,0.8121964931488037,False,X,False,False,False,False,True,782.3836536407471,239.7567901611328,1006.3814239501952,463.7545471191406,0.9903647756759476,0.9903647756759476,14.05501900001127,0.0066400007199263,0.1864519999799085,33.83770900018135,0.2689609991648467,48.3547810000573
A.MOV,75,A,True,A,0.8211756944656372,True,A,True,False,False,False,False,784.3677253723145,239.83597087860107,1008.365478515625,463.83372497558594,0.981752292815686,0.981752292815686,14.0185269999904,0.00705200000084,0.1864779997049481,34.49980000004871,0.2944309999293182,49.00628799967421
A.MOV,76,A,True,A,0.7784877419471741,True,A,True,False,False,False,False,785.3868179321289,240.7738332748413,1009.3845825195312,464.7715759277344,0.9827157842702128,0.9827157842702128,13.853087000001096,0.006917000064277,0.1968460001080529,34.67414700025984,0.3298620003988617,49.06085900083213
A.MOV,77,A,True,A,0.8709778189659119,True,A,True,False,False,False,False,785.3492202758789,241.9036359786988,1009.3469848632812,465.90138244628906,0.9896323775882028,0.9896323775882028,14.0278789999968,0.0072100001489161,0.2117869998983224,34.90865200001281,0.2829370005201781,49.43846500057703
A.MOV,78,A,True,X,0.735743522644043,False,X,False,False,False,False,True,787.3822116851807,244.7775716781616,1011.3799743652344,468.77532958984375,0.9573498960080774,0.9573498960080774,13.958652000013672,0.0071939994086278,0.1863390007201815,34.15389000019786,0.2926200004367274,48.59869500077707
A.MOV,79,A,True,X,0.7124862670898438,False,X,False,False,False,False,True,788.3683261871338,245.7330379486084,1012.3660888671876,469.7307891845703,0.9828501998584324,0.9828501998584324,13.995991000001595,0.0061499995354097,0.1828739996199146,34.60697300033644,0.3045660005227546,49.09655400001611
A.MOV,80,A,True,X,0.8563727736473083,False,X,False,False,False,False,True,788.3190593719482,245.74583530426025,1012.3168029785156,469.74359130859375,0.999445922305944,0.999445922305944,13.93857300001855,0.0061010005083517,0.1900299994304077,33.66938300041511,0.2821079997374909,48.08619500010991
A.MOV,81,A,True,X,0.8209914565086365,False,X,False,False,False,False,True,790.3777523040771,246.72829818725583,1014.37548828125,470.72605895996094,0.9732887583213016,0.9732887583213016,14.104720000005956,0.008472000445181,0.1972620002561598,34.20931999971799,0.2680229999896255,48.78779700041491
A.MOV,82,A,True,X,0.7467333078384399,False,X,False,False,False,False,True,788.3772983551025,245.7400140762329,1012.3750610351562,469.73777770996094,0.973742813164623,0.973742813164623,14.068928999989794,0.0069300003815442,0.1916610008265706,34.10933799932536,0.2946869999504997,48.67154500047377
A.MOV,83,A,True,X,0.7903895378112793,False,X,False,False,False,False,True,789.3747882843018,246.7183313369751,1013.37255859375,470.7160949707031,0.9825511242298736,0.9825511242298736,13.980708999980608,0.0062760000218986,0.1885740002762759,33.66996900058439,0.2922690000559669,48.137797000919136
A.MOV,84,A,True,X,0.7987765073776245,False,X,False,False,False,False,True,790.3809700012207,245.739860534668,1014.3787231445312,469.7376098632813,0.9824739068183506,0.9824739068183506,13.889198000015313,0.0087320004240609,0.1876920005088322,36.564955999892845,0.3004709997185273,50.95104900055958
A.MOV,85,A,True,X,0.8862336277961731,False,X,False,False,False,False,True,787.3585395812988,247.7913637161255,1011.3562927246094,471.78912353515625,0.9559363499476092,0.9559363499476092,14.10440600000129,0.0079150004239636,0.2764789996945183,35.54727400023694,0.3267699994466966,50.26284399980341
A.MOV,86,A,True,X,0.8504449725151062,False,X,False,False,False,False,True,786.3921985626221,250.79975509643555,1010.3899688720704,474.7975158691406,0.9652416688679932,0.9652416688679932,13.975676000001158,0.0065329995777574,0.1988020003409474,34.704902000157745,0.3564529997674981,49.24236599984511
A.MOV,87,A,True,X,0.8333848118782043,False,X,False,False,False,False,True,786.404375076294,254.80271244049072,1010.4021453857422,478.8004760742188,0.9647833823190656,0.9647833823190656,14.0062640000167,0.0071000004027155,0.1829639995776233,33.80094900057884,0.268548999883933,48.26582600045981
A.MOV,88,A,True,X,0.8905175924301147,False,X,False,False,False,False,True,790.3325176239014,253.784728050232,1014.3302612304688,477.782470703125,0.9569444149123488,0.9569444149123488,13.96488800000384,0.0061479995565605,0.1860410002336721,34.009530999355775,0.2686859997993451,48.43529399894919
A.MOV,89,A,True,X,0.8530030846595764,False,X,False,False,False,False,True,793.3888339996338,254.83390140533447,1017.3865966796876,478.8316650390625,0.9641263264195632,0.9641263264195632,13.95907200000579,0.0072259999797097,0.1936010003191768,34.037233000162814,0.2998280006067944,48.496960001074285
A.MOV,90,A,True,X,0.9086639881134032,False,X,False,False,False,False,True,797.3287258148193,254.820276260376,1021.3264770507812,478.8180389404297,0.9653147250857256,0.9653147250857256,14.419126000007054,0.0065659996835165,0.1839609994931379,33.957079999709094,0.2672299997357186,48.83396299862852
A.MOV,91,A,True,X,0.88015216588974,False,X,False,False,False,False,True,791.3528652191162,255.8306303024292,1015.350616455078,479.82838439941406,0.939735485242421,0.939735485242421,14.233507000000143,0.0064610003391862,0.1834069998949417,33.58885900070163,0.2667130002009799,48.278947001136885
A.MOV,92,A,True,X,0.9161004424095154,False,X,False,False,False,False,True,796.3026504516602,255.8528871536255,1020.3004150390624,479.85064697265625,0.956574445978118,0.956574445978118,14.103038000001789,0.0072789998739608,0.1846340001065982,34.0200119999281,0.3008719995705178,48.61583499948097
A.MOV,93,A,True,X,0.859019935131073,False,X,False,False,False,False,True,795.3490734100342,254.8245086669922,1019.3468170166016,478.822265625,0.9824972985869238,0.9824972985869238,13.972064999990153,0.0066889997469843,0.1936629996635019,34.270811999704165,0.2856589999282732,48.72888799903308
A.MOV,94,A,True,X,0.874402642250061,False,X,False,False,False,False,True,789.3680324554443,250.81378078460693,1013.3657836914062,474.8115234375,0.9154730837533646,0.9154730837533646,14.01400400001762,0.0081509997471584,0.1935589998538489,34.10831400015013,0.3112450003754929,48.63527300014425
A.MOV,95,A,True,X,0.8429251313209534,False,X,False,False,False,False,True,792.3864841461182,247.8254098892212,1016.384246826172,471.82318115234375,0.9481089483454836,0.9481089483454836,13.986506999998484,0.006917000064277,0.1931509996211389,34.39102899938007,0.3030479992958135,48.88065199835978
A.MOV,96,A,True,X,0.8352233171463013,False,X,False,False,False,False,True,794.338285446167,243.8327465057373,1018.3360290527344,467.83050537109375,0.9485908621675178,0.9485908621675178,14.034528999985696,0.007384999662463,0.1862799999798881,35.16758100067818,0.2975099996547214,49.69328499996095
A.MOV,97,A,True,X,0.800910234451294,False,X,False,False,False,False,True,795.3577251434326,241.8778076171875,1019.35546875,465.8755645751953,0.9738681696465952,0.9738681696465952,14.05412299999398,0.0074900008257827,0.1881930002127774,34.731142000055115,0.2929669999502948,49.27391500103795
A.MOV,98,A,True,X,0.913735806941986,False,X,False,False,False,False,True,792.3360691070557,239.8341417312622,1016.3338317871094,463.8318786621094,0.9560089691916503,0.9560089691916503,14.084702000019432,0.0062509998315363,0.1852729992606328,34.68780900038837,0.2878630002669524,49.251897999766925
